user-query,thought,api,res_json,res_json_simple
中国如果跟美国开战你觉得哪个厉害,['涉及历史知识查询查询中国如果跟美国开战你觉得哪个厉害'],"[{'category': '历史', 'query': '中国如果跟美国开战你觉得哪个厉害', 'tag': '中国&美国&开战&厉害', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n中国如果跟美国开战你觉得哪个厉害[unused1]\n'], 'user': '中国如果跟美国开战你觉得哪个厉害', 'assistant': '[{""thought"":""涉及历史知识查询查询中国如果跟美国开战你觉得哪个厉害"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""中国如果跟美国开战你觉得哪个厉害"",""tag"":""中国&美国&开战&厉害""}}]'}}","[{""thought"":""涉及历史知识查询查询中国如果跟美国开战你觉得哪个厉害"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""中国如果跟美国开战你觉得哪个厉害"",""tag"":""中国&美国&开战&厉害""}}]"
肮脏的台北贪官污吏一手遮天这是什么歌,['涉及音乐知识查询查询肮脏的台北贪官污吏一手遮天的歌曲'],"[{'category': '音乐', 'query': '肮脏的台北贪官污吏一手遮天的歌曲', 'tag': '肮脏的台北贪官污吏&一手遮天&歌曲', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n肮脏的台北贪官污吏一手遮天这是什么歌[unused1]\n'], 'user': '肮脏的台北贪官污吏一手遮天这是什么歌', 'assistant': '[{""thought"":""涉及音乐知识查询查询肮脏的台北贪官污吏一手遮天的歌曲"",""name"":""qasearch"",""arguments"":{""category"":""音乐"",""query"":""肮脏的台北贪官污吏一手遮天的歌曲"",""tag"":""肮脏的台北贪官污吏&一手遮天&歌曲""}}]'}}","[{""thought"":""涉及音乐知识查询查询肮脏的台北贪官污吏一手遮天的歌曲"",""name"":""qasearch"",""arguments"":{""category"":""音乐"",""query"":""肮脏的台北贪官污吏一手遮天的歌曲"",""tag"":""肮脏的台北贪官污吏&一手遮天&歌曲""}}]"
中国不买美国哪一类产品哪一类产品的公司和企业就要亏损甚至要倒闭关门,['涉及公司知识问答查询中国不买美国哪一类产品的公司和企业就要亏损甚至要倒闭关门做参考。'],"[{'category': '公司', 'query': '中国不买美国哪一类产品的公司和企业就要亏损甚至要倒闭关门', 'tag': '中国&买美国&1类&公司&亏损&原因', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n中国不买美国哪一类产品哪一类产品的公司和企业就要亏损甚至要倒闭关门[unused1]\n'], 'user': '中国不买美国哪一类产品哪一类产品的公司和企业就要亏损甚至要倒闭关门', 'assistant': '[{""thought"":""涉及公司知识问答查询中国不买美国哪一类产品的公司和企业就要亏损甚至要倒闭关门做参考。"",""name"":""qasearch"",""arguments"":{""category"":""公司"",""query"":""中国不买美国哪一类产品的公司和企业就要亏损甚至要倒闭关门"",""tag"":""中国&买美国&1类&公司&亏损&原因""}}]'}}","[{""thought"":""涉及公司知识问答查询中国不买美国哪一类产品的公司和企业就要亏损甚至要倒闭关门做参考。"",""name"":""qasearch"",""arguments"":{""category"":""公司"",""query"":""中国不买美国哪一类产品的公司和企业就要亏损甚至要倒闭关门"",""tag"":""中国&买美国&1类&公司&亏损&原因""}}]"
规定是多少年龄才能起义,['涉及历史知识查询查询规定是多少年龄才能起义'],"[{'category': '历史', 'query': '规定是多少年龄才能起义', 'tag': '起义&年龄', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n规定是多少年龄才能起义[unused1]\n'], 'user': '规定是多少年龄才能起义', 'assistant': '[{""thought"":""涉及历史知识查询查询规定是多少年龄才能起义"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""规定是多少年龄才能起义"",""tag"":""起义&年龄""}}]'}}","[{""thought"":""涉及历史知识查询查询规定是多少年龄才能起义"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""规定是多少年龄才能起义"",""tag"":""起义&年龄""}}]"
为中国会不会熄灭啊,['涉及历史知识查询中国的灭亡程度做参考'],"[{'category': '历史', 'query': '中国的灭亡程度', 'tag': '中国&灭亡程度', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n为中国会不会熄灭啊[unused1]\n'], 'user': '为中国会不会熄灭啊', 'assistant': '[{""thought"":""涉及历史知识查询中国的灭亡程度做参考"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""中国的灭亡程度"",""tag"":""中国&灭亡程度""}}]'}}","[{""thought"":""涉及历史知识查询中国的灭亡程度做参考"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""中国的灭亡程度"",""tag"":""中国&灭亡程度""}}]"
一中国和美国现在的军事实力如果打仗谁会赢,"['涉及历史知识查询查询一中国现在的军事实力如果打仗谁会赢。', '涉及历史知识查询查询一美国现在的军事实力如果打仗谁会赢。']","[{'category': '历史', 'query': '一中国现在的军事实力如果打仗谁会赢', 'tag': '一中国&现在&军事实力&战争&获胜', 'apiname': 'qasearch'}, {'category': '历史', 'query': '一美国现在的军事实力如果打仗谁会赢', 'tag': '一美国&现在&军事实力&战争&获胜', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n一中国和美国现在的军事实力如果打仗谁会赢[unused1]\n'], 'user': '一中国和美国现在的军事实力如果打仗谁会赢', 'assistant': '[{""thought"":""涉及历史知识查询查询一中国现在的军事实力如果打仗谁会赢。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""一中国现在的军事实力如果打仗谁会赢"",""tag"":""一中国&现在&军事实力&战争&获胜""}},{""thought"":""涉及历史知识查询查询一美国现在的军事实力如果打仗谁会赢。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""一美国现在的军事实力如果打仗谁会赢"",""tag"":""一美国&现在&军事实力&战争&获胜""}}]'}}","[{""thought"":""涉及历史知识查询查询一中国现在的军事实力如果打仗谁会赢。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""一中国现在的军事实力如果打仗谁会赢"",""tag"":""一中国&现在&军事实力&战争&获胜""}},{""thought"":""涉及历史知识查询查询一美国现在的军事实力如果打仗谁会赢。"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""一美国现在的军事实力如果打仗谁会赢"",""tag"":""一美国&现在&军事实力&战争&获胜""}}]"
介绍一下王洪文四人帮,['涉及事实查询王洪文三人帮的简介信息做参考。'],"[{'category': '人物', 'query': '王洪文三人帮的简介', 'tag': '王洪文&三人帮&简介', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n介绍一下王洪文四人帮[unused1]\n'], 'user': '介绍一下王洪文四人帮', 'assistant': '[{""thought"":""涉及事实查询王洪文三人帮的简介信息做参考。"",""name"":""qasearch"",""arguments"":{""category"":""人物"",""query"":""王洪文三人帮的简介"",""tag"":""王洪文&三人帮&简介""}}]'}}","[{""thought"":""涉及事实查询王洪文三人帮的简介信息做参考。"",""name"":""qasearch"",""arguments"":{""category"":""人物"",""query"":""王洪文三人帮的简介"",""tag"":""王洪文&三人帮&简介""}}]"
你知不知道有些人都开始指责你叛国了并要求你辞职,['涉及自由对话请求'],"[{'category': '历史', 'query': '你知不知道有些人都告诉你抨击国了是否要辞职', 'tag': '触&亡国&责任', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n你知不知道有些人都开始指责你叛国了并要求你辞职[unused1]\n'], 'user': '你知不知道有些人都开始指责你叛国了并要求你辞职', 'assistant': '[{""thought"":""涉及自由对话请求"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""你知不知道有些人都告诉你抨击国了是否要辞职"",""tag"":""触&亡国&责任""}}]'}}","[{""thought"":""涉及自由对话请求"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""你知不知道有些人都告诉你抨击国了是否要辞职"",""tag"":""触&亡国&责任""}}]"
今晚上中国和美国要打架吗,['涉及历史知识查询查询今晚上中国和美国要打架吗'],"[{'category': '历史', 'query': '今晚上中国和美国要打架吗', 'tag': '现在&晚上&中国&美国&打架', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n今晚上中国和美国要打架吗[unused1]\n'], 'user': '今晚上中国和美国要打架吗', 'assistant': '[{""thought"":""涉及历史知识查询查询今晚上中国和美国要打架吗"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""今晚上中国和美国要打架吗"",""tag"":""现在&晚上&中国&美国&打架""}}]'}}","[{""thought"":""涉及历史知识查询查询今晚上中国和美国要打架吗"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""今晚上中国和美国要打架吗"",""tag"":""现在&晚上&中国&美国&打架""}}]"
如果日本和中国再次大战谁会赢,['涉及历史知识查询查询日本在中国再次大战的获胜方'],"[{'category': '历史', 'query': '日本在中国再次大战的获胜方', 'tag': '日本&中国&再次大战&获胜方', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n如果日本和中国再次大战谁会赢[unused1]\n'], 'user': '如果日本和中国再次大战谁会赢', 'assistant': '[{""thought"":""涉及历史知识查询查询日本在中国再次大战的获胜方"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""日本在中国再次大战的获胜方"",""tag"":""日本&中国&再次大战&获胜方""}}]'}}","[{""thought"":""涉及历史知识查询查询日本在中国再次大战的获胜方"",""name"":""qasearch"",""arguments"":{""category"":""历史"",""query"":""日本在中国再次大战的获胜方"",""tag"":""日本&中国&再次大战&获胜方""}}]"
大陆什么时候才可以倒回来还是屎尿屁,['涉及事实查询大陆的上映时间信息做参考。'],"[{'category': '影视', 'query': '大陆的上映时间', 'tag': '大陆&上映时间', 'apiname': 'qasearch'}]","{'first_response': {'prompt_ids': ['other_origin', 'other_vision', 'QASearch', 'AUTOSearch', 'AIPainting', 'TaskMaster', 'MEDIASearch'], 'model_prompt_input': ['[unused0]system\n你要进行一个语言理解任务。\n\n# Tools\n\n## Functions\n\n{""name"":""qasearch""}\n{""name"":""aipainting""}\n{""name"":""autosearch""}\n{""name"":""mediasearch""}\n{""name"":""charasearch""}\n{""name"":""todrequest""}\n{""name"":""mathqa""}\n{""name"":""comparenumber""}\n{""name"":""visionqa""}[unused1]\n[unused0]user\n大陆什么时候才可以倒回来还是屎尿屁[unused1]\n'], 'user': '大陆什么时候才可以倒回来还是屎尿屁', 'assistant': '[{""thought"":""涉及事实查询大陆的上映时间信息做参考。"",""name"":""qasearch"",""arguments"":{""category"":""影视"",""query"":""大陆的上映时间"",""tag"":""大陆&上映时间""}}]'}}","[{""thought"":""涉及事实查询大陆的上映时间信息做参考。"",""name"":""qasearch"",""arguments"":{""category"":""影视"",""query"":""大陆的上映时间"",""tag"":""大陆&上映时间""}}]"
